timestamp,sensor,value,voltage,temperature,weather,precipitation,humidity,wind_speed
"2021-12-08 21:34:36.897339",A10,983.0,3.17096774193548,,,,,
"2021-12-08 21:34:37.046209",B10,633.0,1.99677419354839,,,,,
"2021-12-08 21:34:37.181253",C10,661.0,1.94193548387097,,,,,
"2021-12-08 21:39:37.420308",A10,982.0,3.16774193548387,,,,,
"2021-12-08 21:39:37.555454",B10,633.0,2.0,,,,,
"2021-12-08 21:39:37.681835",C10,647.0,2.08709677419355,,,,,
"2021-12-08 21:44:37.936969",A10,982.0,3.17096774193548,,,,,
"2021-12-08 21:44:38.080935",B10,566.0,1.90645161290323,,,,,
"2021-12-08 21:44:38.234894",C10,661.0,2.10645161290323,,,,,
"2021-12-08 21:49:38.386313",A10,983.0,3.16774193548387,,,,,
"2021-12-08 21:49:38.526702",B10,582.0,1.99032258064516,,,,,
"2021-12-08 21:49:38.648303",C10,653.0,2.04193548387097,,,,,
"2021-12-08 21:54:38.786403",A10,983.0,3.1741935483871,,,,,
"2021-12-08 21:54:38.914462",B10,620.0,1.8258064516129,,,,,
"2021-12-08 21:54:39.042935",C10,603.0,1.94193548387097,,,,,
"2021-12-08 21:59:39.312724",A10,984.0,3.17096774193548,,,,,
"2021-12-08 21:59:39.437971",B10,623.0,2.0,,,,,
"2021-12-08 21:59:39.556859",C10,649.0,2.08064516129032,,,,,
"2021-12-08 22:04:39.706749",A10,983.0,3.17096774193548,,,,,
"2021-12-08 22:04:39.839125",B10,617.0,2.0,,,,,
"2021-12-08 22:04:39.961422",C10,647.0,1.99032258064516,,,,,
"2021-12-08 22:09:40.096175",A10,983.0,3.17096774193548,,,,,
"2021-12-08 22:09:40.239137",B10,621.0,1.99032258064516,,,,,
"2021-12-08 22:09:40.391734",C10,653.0,2.08709677419355,,,,,
"2021-12-08 22:14:40.630786",A10,982.0,3.16774193548387,,,,,
"2021-12-08 22:14:40.775033",B10,567.0,1.87741935483871,,,,,
"2021-12-08 22:14:40.895155",C10,661.0,1.99677419354839,,,,,
"2021-12-08 22:19:41.136299",A10,983.0,3.16774193548387,,,,,
"2021-12-08 22:19:41.269065",B10,588.0,1.91290322580645,,,,,
"2021-12-08 22:19:41.403894",C10,673.0,2.17096774193548,,,,,
